PWSID,PWSName,SamplePointID,CollectionDate,pfas6_sum_ppt,pfas6_n_detected,pfas6_n_analytes,exceeds_ma_mmcl
MA3317000,WELLESLEY WATER DIVISION,10406,1/21/2025,14.8,1,6,False
MA3317000,WELLESLEY WATER DIVISION,10406,7/23/2025,13.2,1,6,False
MA3317000,WELLESLEY WATER DIVISION,10407,1/21/2025,10.5,0,6,False
MA3317000,WELLESLEY WATER DIVISION,10407,7/23/2025,10.5,0,6,False
MA3317000,WELLESLEY WATER DIVISION,EP002,1/21/2025,10.5,0,6,False
MA3317000,WELLESLEY WATER DIVISION,EP002,10/1/2025,10.5,0,6,False
MA3317000,WELLESLEY WATER DIVISION,EP002,4/16/2025,10.5,0,6,False
MA3317000,WELLESLEY WATER DIVISION,EP002,7/23/2025,10.5,0,6,False
MA3320000,WENHAM WATER DEPT.,10004,11/6/2024,17.3,2,6,False
MA3320000,WENHAM WATER DEPT.,10004,5/14/2024,20.1,2,6,True
MA3324000,WEST NEWBURY WATER DEPARTMENT,EP004,1/14/2025,10.5,0,6,False
MA3324000,WEST NEWBURY WATER DEPARTMENT,EP004,10/7/2024,10.5,0,6,False
MA3324000,WEST NEWBURY WATER DEPARTMENT,EP004,4/17/2024,10.5,0,6,False
MA3324000,WEST NEWBURY WATER DEPARTMENT,EP004,7/9/2024,10.5,0,6,False
MA3330000,WESTFORD WATER DEPARTMENT,19402,10/10/2023,16.9,1,6,False
MA3330000,WESTFORD WATER DEPARTMENT,19402,4/10/2023,19.5,2,6,False
MA3330000,WESTFORD WATER DEPARTMENT,19402,7/11/2023,19.4,2,6,False
MA3330000,WESTFORD WATER DEPARTMENT,19405,1/23/2023,10.5,0,6,False
MA3330000,WESTFORD WATER DEPARTMENT,19405,10/10/2023,13.0,1,6,False
MA3330000,WESTFORD WATER DEPARTMENT,19405,4/10/2023,10.5,0,6,False
MA3330000,WESTFORD WATER DEPARTMENT,19405,7/11/2023,13.3,1,6,False
MA3330019,HAYSTACK ESTATES,MULT,11/4/2025,14.1,1,6,False
MA3330019,HAYSTACK ESTATES,MULT,5/6/2025,13.7,1,6,False
MA3333000,WESTON WATER DEPT.,EP001,1/9/2023,10.5,0,6,False
MA3333000,WESTON WATER DEPT.,EP001,10/18/2023,10.5,0,6,False
MA3333000,WESTON WATER DEPT.,EP001,4/10/2023,10.5,0,6,False
MA3333000,WESTON WATER DEPT.,EP001,7/12/2023,10.5,0,6,False
MA3342000,WILMINGTON WATER DEPT,10364,1/6/2025,10.5,0,6,False
MA3342000,WILMINGTON WATER DEPT,10364,10/1/2025,10.5,0,6,False
MA3342000,WILMINGTON WATER DEPT,10364,4/2/2025,10.5,0,6,False
MA3342000,WILMINGTON WATER DEPT,10364,8/4/2025,10.5,0,6,False
MA3342000,WILMINGTON WATER DEPT,10387,1/6/2025,10.5,0,6,False
MA3342000,WILMINGTON WATER DEPT,10387,8/4/2025,10.5,0,6,False
MA3342000,WILMINGTON WATER DEPT,EP001,1/6/2025,10.5,0,6,False
MA3342000,WILMINGTON WATER DEPT,EP001,10/1/2025,10.5,0,6,False
MA3342000,WILMINGTON WATER DEPT,EP001,4/2/2025,10.5,0,6,False
MA3342000,WILMINGTON WATER DEPT,EP001,8/4/2025,10.5,0,6,False
MA3344000,WINCHESTER WATER DEPT,10342,1/7/2025,10.5,0,6,False
MA3344000,WINCHESTER WATER DEPT,10342,10/8/2024,10.5,0,6,False
MA3344000,WINCHESTER WATER DEPT,10342,4/2/2024,10.5,0,6,False
MA3344000,WINCHESTER WATER DEPT,10342,7/2/2024,10.5,0,6,False
MA3344000,WINCHESTER WATER DEPT,10344,1/7/2025,10.5,0,6,False
MA3344000,WINCHESTER WATER DEPT,10344,10/8/2024,10.5,0,6,False
MA3344000,WINCHESTER WATER DEPT,10344,4/2/2024,10.5,0,6,False
MA3344000,WINCHESTER WATER DEPT,10344,7/2/2024,10.5,0,6,False
MA3346000,"WINTHROP WATER DIVISION, (MWRA)",EP001,1/17/2023,10.5,0,6,False
MA3346000,"WINTHROP WATER DIVISION, (MWRA)",EP001,10/16/2023,10.5,0,6,False
MA3346000,"WINTHROP WATER DIVISION, (MWRA)",EP001,5/23/2023,10.5,0,6,False
MA3346000,"WINTHROP WATER DIVISION, (MWRA)",EP001,7/10/2023,10.5,0,6,False
MA3347000,WOBURN WATER DEPT.,20019,1/14/2025,18.4,2,6,False
MA3347000,WOBURN WATER DEPT.,20019,7/22/2025,21.8,2,6,True
MA3347000,WOBURN WATER DEPT.,EP001,1/14/2025,10.5,0,6,False
MA3347000,WOBURN WATER DEPT.,EP001,10/14/2025,10.5,0,6,False
MA3347000,WOBURN WATER DEPT.,EP001,4/8/2025,10.5,0,6,False
MA3347000,WOBURN WATER DEPT.,EP001,7/22/2025,10.5,0,6,False
MA4001000,ABINGTON/ROCKLAND JOINT WTR. WORKS,1593,10/18/2024,13.5,1,6,False
MA4001000,ABINGTON/ROCKLAND JOINT WTR. WORKS,1593,12/13/2024,12.5,1,6,False
MA4001000,ABINGTON/ROCKLAND JOINT WTR. WORKS,1593,2/6/2025,12.5,1,6,False
MA4001000,ABINGTON/ROCKLAND JOINT WTR. WORKS,1593,5/17/2024,10.5,0,6,False
MA4001000,ABINGTON/ROCKLAND JOINT WTR. WORKS,1594,1/23/2025,34.5,4,6,True
MA4001000,ABINGTON/ROCKLAND JOINT WTR. WORKS,1594,10/18/2024,30.5,4,6,True
MA4001000,ABINGTON/ROCKLAND JOINT WTR. WORKS,1594,2/6/2025,33.5,4,6,True
MA4001000,ABINGTON/ROCKLAND JOINT WTR. WORKS,1594,5/31/2024,29.5,4,6,True
MA4001000,ABINGTON/ROCKLAND JOINT WTR. WORKS,19400,10/18/2024,10.5,0,6,False
MA4001000,ABINGTON/ROCKLAND JOINT WTR. WORKS,19400,5/17/2024,10.5,0,6,False
MA4003000,ACUSHNET WATER DEPARTMENT,EP1,11/5/2024,10.5,0,6,False
MA4003000,ACUSHNET WATER DEPARTMENT,EP1,2/6/2024,10.5,0,6,False
MA4003000,ACUSHNET WATER DEPARTMENT,EP1,5/14/2024,10.5,0,6,False
MA4003000,ACUSHNET WATER DEPARTMENT,EP1,8/7/2024,10.5,0,6,False
MA4016000,ATTLEBORO WATER DEPT,10350,12/1/2024,12.3,1,6,False
MA4016000,ATTLEBORO WATER DEPT,10350,4/15/2024,10.5,0,6,False
MA4016000,ATTLEBORO WATER DEPT,10350,7/15/2024,12.5,1,6,False
MA4016000,ATTLEBORO WATER DEPT,10350,9/9/2024,12.8,1,6,False
MA4016000,ATTLEBORO WATER DEPT,23851,12/29/2025,10.5,0,6,False
MA4016000,ATTLEBORO WATER DEPT,23851,3/3/2025,18.4,2,6,False
MA4016000,ATTLEBORO WATER DEPT,23851,6/3/2025,25.1,2,6,True
MA4018000,TOWN OF AVON,10005,11/8/2023,17.6,2,6,False
MA4018000,TOWN OF AVON,10005,5/2/2023,16.0,2,6,False
MA4018000,TOWN OF AVON,10012,11/8/2023,10.5,0,6,False
MA4018000,TOWN OF AVON,10012,5/2/2023,10.5,0,6,False
MA4020000,BARNSTABLE FIRE DISTRICT,10001,2/7/2023,10.5,0,6,False
MA4020000,BARNSTABLE FIRE DISTRICT,10001,8/7/2023,10.5,0,6,False
MA4020000,BARNSTABLE FIRE DISTRICT,10005,10/17/2023,10.700000000000001,2,2,False
MA4020000,BARNSTABLE FIRE DISTRICT,10005,2/7/2023,10.5,0,6,False
MA4020000,BARNSTABLE FIRE DISTRICT,10005,8/7/2023,7.0,0,4,False
MA4020000,BARNSTABLE FIRE DISTRICT,10008,2/7/2023,15.3,2,6,False
MA4020000,BARNSTABLE FIRE DISTRICT,10008,8/7/2023,13.399999999999999,1,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,10026,2/12/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,10026,8/11/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1620,2/19/2025,13.399999999999999,1,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1620,8/11/2025,13.3,1,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1622,2/12/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1622,8/11/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1624,2/19/2025,12.1,1,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1624,8/11/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1626,2/13/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1626,8/18/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1627,2/12/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1627,8/25/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1628,2/19/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1628,8/11/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1629,10/1/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1629,5/1/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1630,10/1/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1630,5/1/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1631,2/12/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1631,8/20/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1632,2/19/2025,12.0,1,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1632,8/11/2025,13.0,1,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1633,10/1/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,1633,5/21/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,17492,2/13/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,17492,8/18/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,17493,2/13/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,17493,8/20/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,17494,2/20/2025,10.5,0,6,False
MA4020002,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,17494,8/18/2025,10.5,0,6,False
MA4020003,COTUIT FIRE DISTRICT  WATER DEPARTMENT,10002,3/7/2023,10.5,0,6,False
MA4020003,COTUIT FIRE DISTRICT  WATER DEPARTMENT,10002,9/19/2023,10.5,0,6,False
MA4020003,COTUIT FIRE DISTRICT  WATER DEPARTMENT,10003,3/7/2023,10.5,0,6,False
MA4020003,COTUIT FIRE DISTRICT  WATER DEPARTMENT,10003,9/19/2023,10.5,0,6,False
MA4020003,COTUIT FIRE DISTRICT  WATER DEPARTMENT,10004,3/7/2023,10.5,0,6,False
MA4020003,COTUIT FIRE DISTRICT  WATER DEPARTMENT,10004,9/19/2023,10.5,0,6,False
MA4020003,COTUIT FIRE DISTRICT  WATER DEPARTMENT,10005,3/7/2023,10.5,0,6,False
MA4020003,COTUIT FIRE DISTRICT  WATER DEPARTMENT,10005,9/19/2023,10.5,0,6,False
MA4020003,COTUIT FIRE DISTRICT  WATER DEPARTMENT,10006,3/7/2023,10.5,0,6,False
MA4020003,COTUIT FIRE DISTRICT  WATER DEPARTMENT,10006,9/19/2023,10.5,0,6,False
MA4020004,"HYANNIS WATER SYSTEM, TOWN OF BARNSTABLE",10033,11/15/2023,10.5,0,6,False
MA4020004,"HYANNIS WATER SYSTEM, TOWN OF BARNSTABLE",10033,5/16/2023,10.5,0,6,False
MA4020004,"HYANNIS WATER SYSTEM, TOWN OF BARNSTABLE",15742,11/15/2023,10.5,0,6,False
MA4020004,"HYANNIS WATER SYSTEM, TOWN OF BARNSTABLE",15742,5/16/2023,10.5,0,6,False
MA4020004,"HYANNIS WATER SYSTEM, TOWN OF BARNSTABLE",1647,4/9/2024,10.5,0,6,False
MA4020004,"HYANNIS WATER SYSTEM, TOWN OF BARNSTABLE",1647,5/16/2023,10.5,0,6,False
MA4036000,BOURNE WATER DISTRICT,10040,10/17/2024,10.5,0,6,False
MA4036000,BOURNE WATER DISTRICT,10040,4/14/2025,10.5,0,6,False
MA4036000,BOURNE WATER DISTRICT,1662,10/17/2024,10.5,0,6,False
MA4036000,BOURNE WATER DISTRICT,1662,4/14/2025,10.5,0,6,False
MA4036000,BOURNE WATER DISTRICT,1664,10/17/2024,10.5,0,6,False
MA4036000,BOURNE WATER DISTRICT,1664,4/14/2025,10.5,0,6,False
MA4036000,BOURNE WATER DISTRICT,1665,10/17/2024,10.5,0,6,False
MA4036000,BOURNE WATER DISTRICT,1665,4/14/2025,10.5,0,6,False
MA4036000,BOURNE WATER DISTRICT,1666,10/17/2024,10.5,0,6,False
MA4036000,BOURNE WATER DISTRICT,1666,4/14/2025,10.5,0,6,False
MA4036000,BOURNE WATER DISTRICT,1667,10/17/2024,19.4,2,6,False
MA4036000,BOURNE WATER DISTRICT,19495,10/17/2024,10.5,0,6,False
MA4036000,BOURNE WATER DISTRICT,19495,4/14/2025,10.5,0,6,False
MA4036001,BUZZARDS BAY WATER DISTRICT,10003,1/9/2023,10.5,0,6,False
MA4036001,BUZZARDS BAY WATER DISTRICT,10003,7/11/2023,10.5,0,6,False
MA4036001,BUZZARDS BAY WATER DISTRICT,10010,1/9/2023,10.5,0,6,False
MA4036001,BUZZARDS BAY WATER DISTRICT,10010,7/11/2023,10.5,0,6,False
MA4036001,BUZZARDS BAY WATER DISTRICT,10011,1/9/2023,10.5,0,6,False
MA4036001,BUZZARDS BAY WATER DISTRICT,10011,7/11/2023,10.5,0,6,False
MA4036001,BUZZARDS BAY WATER DISTRICT,10013,1/9/2023,21.0,0,6,True
MA4036001,BUZZARDS BAY WATER DISTRICT,10013,7/11/2023,10.5,0,6,False
MA4036001,BUZZARDS BAY WATER DISTRICT,10013,7/24/2023,10.5,0,6,False
MA4036002,NORTH SAGAMORE WATER DISTRICT,10000,1/10/2023,10.5,0,6,False
MA4036002,NORTH SAGAMORE WATER DISTRICT,10000,7/11/2023,10.5,0,6,False
MA4036002,NORTH SAGAMORE WATER DISTRICT,10004,1/10/2023,10.5,0,6,False
MA4036002,NORTH SAGAMORE WATER DISTRICT,10004,7/11/2023,10.5,0,6,False
MA4040000,BRAINTREE WATER AND SEWER DEPT.,10182,3/19/2024,19.200000000000003,2,6,False
MA4040000,BRAINTREE WATER AND SEWER DEPT.,10182,3/27/2023,17.1,2,6,False
MA4040000,BRAINTREE WATER AND SEWER DEPT.,10182,6/26/2023,18.8,2,6,False
MA4040000,BRAINTREE WATER AND SEWER DEPT.,10182,9/26/2023,20.3,2,6,True
MA4041000,BREWSTER WATER DEPARTMENT,10000,3/6/2024,10.5,0,6,False
MA4041000,BREWSTER WATER DEPARTMENT,10000,9/17/2024,10.5,0,6,False
MA4041000,BREWSTER WATER DEPARTMENT,10001,3/6/2024,10.5,0,6,False
MA4041000,BREWSTER WATER DEPARTMENT,10001,9/17/2024,10.5,0,6,False
MA4041000,BREWSTER WATER DEPARTMENT,10002,3/6/2024,10.5,0,6,False
MA4041000,BREWSTER WATER DEPARTMENT,10002,9/17/2024,10.5,0,6,False
MA4041000,BREWSTER WATER DEPARTMENT,11917,3/6/2024,10.5,0,6,False
MA4041000,BREWSTER WATER DEPARTMENT,11917,9/17/2024,10.5,0,6,False
MA4041000,BREWSTER WATER DEPARTMENT,EP001,3/6/2024,10.5,0,6,False
MA4041000,BREWSTER WATER DEPARTMENT,EP001,9/17/2024,10.5,0,6,False
MA4042000,BRIDGEWATER WATER DEPARTMENT,10046,12/13/2023,19.0,2,6,False
MA4042000,BRIDGEWATER WATER DEPARTMENT,10046,6/22/2023,19.0,2,6,False
MA4042000,BRIDGEWATER WATER DEPARTMENT,10080,12/13/2023,13.5,1,6,False
MA4042000,BRIDGEWATER WATER DEPARTMENT,10080,6/22/2023,14.5,1,6,False
MA4042000,BRIDGEWATER WATER DEPARTMENT,21952,12/13/2023,23.0,3,6,True
MA4042000,BRIDGEWATER WATER DEPARTMENT,21952,6/22/2023,24.0,3,6,True
MA4044000,BROCKTON WATER DEPARTMENT,10352,12/6/2023,10.5,0,6,False
MA4044000,BROCKTON WATER DEPARTMENT,10352,3/7/2023,10.5,0,6,False
MA4044000,BROCKTON WATER DEPARTMENT,10352,6/14/2023,10.5,0,6,False
MA4044000,BROCKTON WATER DEPARTMENT,10352,9/13/2023,10.5,0,6,False
MA4050000,CANTON WATER DEPT,10008,1/8/2024,10.5,0,6,False
MA4050000,CANTON WATER DEPT,10008,10/16/2024,10.5,0,6,False
MA4050000,CANTON WATER DEPT,10008,4/2/2024,10.5,0,6,False
MA4050000,CANTON WATER DEPT,10008,7/9/2024,10.5,0,6,False
MA4050000,CANTON WATER DEPT,EP002,1/8/2024,13.0,1,6,False
MA4050000,CANTON WATER DEPT,EP002,7/9/2024,10.5,0,6,False
MA4050000,CANTON WATER DEPT,EP006,1/8/2024,13.5,1,6,False
MA4050000,CANTON WATER DEPT,EP006,7/9/2024,13.399999999999999,1,6,False
MA4055000,CHATHAM WATER DEPARTMENT,EP001,1/16/2024,10.5,0,6,False
MA4055000,CHATHAM WATER DEPARTMENT,EP001,7/15/2024,10.5,0,6,False
MA4055000,CHATHAM WATER DEPARTMENT,EP002,10/15/2024,10.5,0,6,False
MA4055000,CHATHAM WATER DEPARTMENT,EP002,5/6/2024,10.5,0,6,False
MA4055000,CHATHAM WATER DEPARTMENT,EP004,1/16/2024,10.5,0,6,False
MA4055000,CHATHAM WATER DEPARTMENT,EP004,7/15/2024,10.5,0,6,False
MA4055000,CHATHAM WATER DEPARTMENT,EP006,1/16/2024,10.5,0,6,False
MA4055000,CHATHAM WATER DEPARTMENT,EP006,7/15/2024,10.5,0,6,False
MA4055000,CHATHAM WATER DEPARTMENT,EP007,1/13/2025,10.5,0,6,False
MA4055000,CHATHAM WATER DEPARTMENT,EP007,7/29/2024,10.5,0,6,False
MA4065000,COHASSET WATER DEPT,10198,3/4/2025,10.5,0,6,False
MA4065000,COHASSET WATER DEPT,10198,6/9/2025,13.399999999999999,1,6,False
MA4065000,COHASSET WATER DEPT,10198,9/16/2025,17.7,2,6,False
MA4072000,DARTMOUTH WATER DIVISION,11878,3/6/2024,10.5,0,6,False
MA4072000,DARTMOUTH WATER DIVISION,11878,9/10/2024,10.5,0,6,False
MA4072000,DARTMOUTH WATER DIVISION,11879,3/6/2024,10.5,0,6,False
MA4072000,DARTMOUTH WATER DIVISION,11879,9/10/2024,59.1,1,6,True
MA4072000,DARTMOUTH WATER DIVISION,19936,3/6/2024,10.5,0,6,False
MA4072000,DARTMOUTH WATER DIVISION,19936,9/10/2024,14.2,2,6,False
MA4072000,DARTMOUTH WATER DIVISION,EP001,12/10/2024,10.5,0,6,False
MA4072000,DARTMOUTH WATER DIVISION,EP001,3/6/2024,10.5,0,6,False
MA4072000,DARTMOUTH WATER DIVISION,EP001,6/18/2024,10.5,0,6,False
MA4072000,DARTMOUTH WATER DIVISION,EP001,9/10/2024,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,00246,10/4/2023,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,00246,4/9/2024,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,10006,10/4/2023,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,10006,4/9/2024,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,10010,10/4/2023,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,10010,4/9/2024,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,10020,10/4/2023,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,10020,4/9/2024,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,10038,10/4/2023,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,10038,4/9/2024,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,1740,10/4/2023,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,1740,4/9/2024,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,1750,10/4/2023,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,1750,4/9/2024,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,5001,10/4/2023,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,5001,4/9/2024,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,5002,10/4/2023,10.5,0,6,False
MA4075000,DENNIS WATER DISTRICT,5002,4/9/2024,10.5,0,6,False
MA4076000,DIGHTON WATER DISTRICT,10008,1/8/2024,10.5,0,6,False
MA4076000,DIGHTON WATER DISTRICT,10008,10/7/2024,16.1,2,6,False
MA4076000,DIGHTON WATER DISTRICT,10008,4/29/2024,10.5,0,6,False
MA4076000,DIGHTON WATER DISTRICT,10008,7/9/2024,12.8,1,6,False
MA4076004,INIMA USA / AQUARIA LLC,10000,1/29/2025,10.5,0,6,False
MA4076004,INIMA USA / AQUARIA LLC,10000,10/15/2024,10.5,0,6,False
MA4076004,INIMA USA / AQUARIA LLC,10000,4/28/2025,10.5,0,6,False
MA4076004,INIMA USA / AQUARIA LLC,10000,7/24/2024,10.5,0,6,False
MA4082000,DUXBURY WATER DEPARTMENT,1768,1/14/2025,10.5,0,6,False
MA4082000,DUXBURY WATER DEPARTMENT,1768,7/23/2024,14.5,1,6,False
MA4082000,DUXBURY WATER DEPARTMENT,1769,1/14/2025,10.5,0,6,False
MA4082000,DUXBURY WATER DEPARTMENT,1769,9/3/2024,10.5,0,6,False
MA4082000,DUXBURY WATER DEPARTMENT,1771,1/14/2025,10.5,0,6,False
MA4082000,DUXBURY WATER DEPARTMENT,1771,9/3/2024,10.5,0,6,False
MA4082000,DUXBURY WATER DEPARTMENT,1772,1/14/2025,10.5,0,6,False
MA4082000,DUXBURY WATER DEPARTMENT,1772,7/17/2024,10.5,0,6,False
MA4082000,DUXBURY WATER DEPARTMENT,1773,1/14/2025,10.5,0,6,False
MA4082000,DUXBURY WATER DEPARTMENT,1773,5/6/2025,10.5,0,6,False
MA4082000,DUXBURY WATER DEPARTMENT,1773,7/17/2024,21.0,0,6,True
MA4082000,DUXBURY WATER DEPARTMENT,1774,1/14/2025,80.39999999999999,4,6,True
MA4082000,DUXBURY WATER DEPARTMENT,1774,10/8/2024,87.0,4,6,True
MA4082000,DUXBURY WATER DEPARTMENT,1775,1/14/2025,10.5,0,6,False
MA4082000,DUXBURY WATER DEPARTMENT,1775,7/17/2024,10.5,0,6,False
MA4083000,East Bridgewater Water Dept.,10008,3/12/2025,13.3,1,6,False
MA4083000,East Bridgewater Water Dept.,10008,8/11/2025,13.600000000000001,1,6,False
MA4083000,East Bridgewater Water Dept.,1779,1/15/2025,10.5,0,6,False
MA4083000,East Bridgewater Water Dept.,1779,7/9/2025,10.5,0,6,False
MA4086095,TOWN OF EASTHAM,PT10000,10/7/2025,10.5,0,6,False
MA4086095,TOWN OF EASTHAM,PT10000,4/7/2025,10.5,0,6,False
MA4086095,TOWN OF EASTHAM,PT10001,10/7/2025,10.5,0,6,False
MA4086095,TOWN OF EASTHAM,PT10001,4/7/2025,10.5,0,6,False
MA4088000,EASTON WATER DIV,18552,1/18/2023,10.5,0,6,False
MA4088000,EASTON WATER DIV,18552,7/12/2023,10.5,0,6,False
MA4088000,EASTON WATER DIV,90002,7/12/2023,36.9,3,6,True
MA4088000,EASTON WATER DIV,90002,8/6/2024,10.5,0,6,False
MA4088000,EASTON WATER DIV,90003,1/18/2023,14.600000000000001,1,6,False
MA4088000,EASTON WATER DIV,90003,7/12/2023,26.4,2,6,True
MA4088000,EASTON WATER DIV,90004,1/18/2023,15.8,2,6,False
MA4089000,EDGARTOWN WATER DEPARTMENT,10001,1/9/2024,10.5,0,6,False
MA4089000,EDGARTOWN WATER DEPARTMENT,10001,7/17/2024,10.5,0,6,False
MA4089000,EDGARTOWN WATER DEPARTMENT,10002,1/9/2024,10.5,0,6,False
MA4089000,EDGARTOWN WATER DEPARTMENT,10002,7/17/2024,10.5,0,6,False
MA4089000,EDGARTOWN WATER DEPARTMENT,10004,1/9/2024,10.5,0,6,False
MA4089000,EDGARTOWN WATER DEPARTMENT,10004,7/17/2024,10.5,0,6,False
MA4089000,EDGARTOWN WATER DEPARTMENT,10005,1/9/2024,10.5,0,6,False
MA4089000,EDGARTOWN WATER DEPARTMENT,10005,7/17/2024,10.5,0,6,False
MA4089000,EDGARTOWN WATER DEPARTMENT,10020,1/9/2024,10.5,0,6,False
MA4089000,EDGARTOWN WATER DEPARTMENT,10020,7/17/2024,10.5,0,6,False
MA4094000,FAIRHAVEN WATER DEPT,EP001,4/25/2023,10.5,0,6,False
MA4095000,FALL RIVER WATER DEPARTMENT,19237,1/31/2024,10.5,0,6,False
MA4095000,FALL RIVER WATER DEPARTMENT,19237,10/29/2024,10.5,0,6,False
MA4095000,FALL RIVER WATER DEPARTMENT,19237,6/4/2024,10.5,0,6,False
MA4095000,FALL RIVER WATER DEPARTMENT,19237,7/29/2024,10.5,0,6,False
MA4096000,FALMOUTH WATER DEPT,10384,11/18/2024,10.5,0,6,False
MA4096000,FALMOUTH WATER DEPT,10384,4/24/2024,10.5,0,6,False
MA4096000,FALMOUTH WATER DEPT,10384,7/9/2024,10.5,0,6,False
MA4096000,FALMOUTH WATER DEPT,17326,12/5/2023,10.5,0,6,False
MA4096000,FALMOUTH WATER DEPT,17326,3/13/2024,10.5,0,6,False
MA4096000,FALMOUTH WATER DEPT,1811,5/6/2024,10.5,0,6,False
MA4096000,FALMOUTH WATER DEPT,1812,12/12/2023,10.5,0,6,False
MA4096000,FALMOUTH WATER DEPT,1812,3/13/2024,10.5,0,6,False
MA4096000,FALMOUTH WATER DEPT,1812,6/11/2024,10.5,0,6,False
MA4096000,FALMOUTH WATER DEPT,1812,9/21/2023,10.5,0,6,False
MA4096001,OTIS AIR NATIONAL GUARD BASE,10000,2/21/2023,10.5,0,6,False
MA4096001,OTIS AIR NATIONAL GUARD BASE,10000,8/8/2023,10.5,0,6,False
MA4099000,FOXBORO WATER DEPARTMENT,1817,2/11/2025,17.9,2,6,False
MA4099000,FOXBORO WATER DEPARTMENT,1817,9/3/2025,19.5,2,6,False
MA4099000,FOXBORO WATER DEPARTMENT,1824,2/11/2025,16.2,2,6,False
MA4099000,FOXBORO WATER DEPARTMENT,1824,9/3/2025,15.5,2,6,False
MA4099000,FOXBORO WATER DEPARTMENT,6927,2/11/2025,12.7,1,6,False
MA4099000,FOXBORO WATER DEPARTMENT,6927,9/3/2025,16.3,2,6,False
MA4118000,HALIFAX WATER DEPARTMENT,10000,1/10/2024,16.4,2,6,False
MA4118000,HALIFAX WATER DEPARTMENT,10001,1/10/2024,13.1,1,6,False
MA4118000,HALIFAX WATER DEPARTMENT,10002,1/10/2024,10.5,0,6,False
MA4118000,HALIFAX WATER DEPARTMENT,10002,7/9/2024,10.5,0,6,False
MA4118000,HALIFAX WATER DEPARTMENT,10010,1/10/2024,10.5,0,6,False
